customer_zip_code_prefix,customer_count,geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
39945,1,39945,-16.73492352620009,-40.42172072369,palmopolis,MG
39950,3,39950,-16.376201157850776,-40.54210310637816,rubim,MG
39960,11,39960,-16.448097063759583,-41.01595908921325,jequitinhonha,MG
39970,5,39970,-15.999050421931406,-41.280258640299486,pedra azul,MG
39980,3,39980,-15.966060583743078,-41.495770065126855,cachoeira de pajeu,MG
39990,3,39990,-15.744199673094284,-41.46301308592789,aguas vermelhas,MG
39995,3,39995,-15.74316434879632,-41.33545519051933,divisa alegre,MG
40010,4,40010,-12.96991194432345,-38.51182971359837,salvador,BA
40015,5,40015,-12.9708237555356,-38.51182575978367,salvador,BA
40020,4,40020,-12.973857914795992,-38.511608290870775,salvador,BA
40040,4,40040,-12.979853212953032,-38.51357427720748,salvador,BA
40050,8,40050,-12.972417660225032,-38.504379857917485,salvador,BA
40055,7,40055,-12.971431320169538,-38.501911289786,salvador,BA
40060,3,40060,-12.98237900541323,-38.51570591058,salvador,BA
40070,6,40070,-12.98699785544264,-38.51245498913957,salvador,BA
40080,18,40080,-12.987171949272744,-38.5226816405163,salvador,BA
40100,10,40100,-12.992846322234378,-38.515424102140905,salvador,BA
40105,1,40105,-12.994577654452092,-38.512418112960944,salvador,BA
40110,11,40110,-12.994623504271686,-38.51789215341735,salvador,BA
40130,8,40130,-12.999676661953911,-38.52950608006811,salvador,BA
40140,18,40140,-13.001442317790987,-38.528011057735554,salvador,BA
40150,18,40150,-12.99925127241065,-38.52343720664663,salvador,BA
40155,9,40155,-13.006714289933614,-38.51611048523236,salvador,BA
40157,3,40157,-13.001306521784308,-38.5187707456287,salvador,BA
40170,13,40170,-13.00853196855649,-38.50938418137108,salvador,BA
40210,7,40210,-13.002096221791207,-38.5113687092304,salvador,BA
40220,1,40220,-13.006665000000003,-38.49353774999999,salvador,BA
40221,3,40221,-13.007300257299852,-38.49496799469102,salvador,BA
40226,1,40226,-13.00383772687352,-38.51415324890217,salvador,BA
40230,7,40230,-12.989747825656687,-38.50687444617604,salvador,BA
40231,2,40231,-12.995484212331869,-38.50170886733221,salvador,BA
40240,6,40240,-12.987561938946229,-38.50696697362805,salvador,BA
40243,6,40243,-12.990463226579363,-38.49876206529916,salvador,BA
40250,2,40250,-12.98013034253898,-38.49372539894672,salvador,BA
40252,2,40252,-12.982290246945407,-38.49254168799179,salvador,BA
40253,1,40253,-12.981665954463953,-38.48698932908981,salvador,BA
40254,1,40254,-12.979393413209282,-38.489819712857376,salvador,BA
40255,19,40255,-12.969784487650752,-38.49312773397196,salvador,BA
40260,4,40260,-12.972089336112848,-38.49515681487679,salvador,BA
40265,7,40265,-12.973807037191987,-38.4819239023025,salvador,BA
40270,8,40270,-12.968337245732986,-38.49201656444151,salvador,BA
40275,1,40275,-12.980149190105651,-38.49664295902651,salvador,BA
40276,1,40276,-12.985195676540886,-38.48069117797647,salvador,BA
40279,13,40279,-12.986938811558572,-38.46865713711119,salvador,BA
40280,4,40280,-12.987439953084486,-38.46781884277795,salvador,BA
40283,7,40283,-12.98844651624439,-38.49206836886142,salvador,BA
40285,25,40285,-12.985620726066106,-38.49167649249818,salvador,BA
40286,2,40286,-12.994218188729878,-38.48699554316458,salvador,BA
40290,14,40290,-12.990582000000003,-38.49316108814621,salvador,BA
40295,5,40295,-12.996202431040375,-38.48706511809684,salvador,BA
40296,17,40296,-12.99585654646547,-38.47853583321261,salvador,BA
40300,7,40300,-12.965678509468626,-38.49846112208738,salvador,BA
40301,11,40301,-12.965242337497823,-38.50137047100232,salvador,BA
40310,8,40310,-12.96096626894223,-38.48052396211551,salvador,BA
40313,3,40313,-12.964447991113202,-38.484746235356944,salvador,BA
40314,1,40314,-12.962111458508838,-38.48780410851754,salvador,BA
40315,3,40315,-12.96300591618096,-38.48097676464305,salvador,BA
40320,5,40320,-12.954118500029232,-38.493262519709454,salvador,BA
40323,5,40323,-12.960072125454408,-38.49810826519133,salvador,BA
40325,3,40325,-12.952462777684802,-38.49582396211551,salvador,BA
40330,9,40330,-12.955363740854134,-38.478692418184416,salvador,BA
40335,3,40335,-12.951206107487492,-38.48689936382062,salvador,BA
40340,2,40340,-12.953999418024084,-38.48304604463721,salvador,BA
40342,1,40342,-12.95077928439067,-38.48282433906511,salvador,BA
40353,6,40353,-12.945002973510505,-38.47369080609594,salvador,BA
40354,1,40354,-12.948459864784844,-38.47622394680549,salvador,BA
40355,2,40355,-12.838908084644736,-38.47258528736823,salvador,BA
40365,1,40365,-12.947939548675064,-38.487763618659336,salvador,BA
40370,2,40370,-12.942858153759603,-38.493004950458754,salvador,BA
40375,8,40375,-12.948901448034867,-38.49097888500738,salvador,BA
40385,2,40385,-12.928924638300462,-38.47814511865296,salvador,BA
40387,4,40387,-12.92604449765674,-38.47869339140573,salvador,BA
40390,5,40390,-12.930526785391276,-38.47431037459038,salvador,BA
40391,6,40391,-12.931732497886696,-38.47483024883027,salvador,BA
40393,3,40393,-12.928097205301128,-38.48298345103416,salvador,BA
40411,1,40411,-12.94540307163948,-38.50132650342809,salvador,BA
40414,5,40414,-12.930698659851792,-38.5116351189626,salvador,BA
40415,12,40415,-12.929005424923533,-38.50985531848346,salvador,BA
40420,5,40420,-12.915031064518278,-38.496432738790205,salvador,BA
40421,4,40421,-12.916571703607287,-38.49537107308697,salvador,BA
40425,5,40425,-12.926766886490809,-38.511809601448405,salvador,BA
40430,6,40430,-12.928889252293818,-38.49946382292688,salvador,BA
40435,4,40435,-12.927111466725682,-38.50093786040868,salvador,BA
40440,4,40440,-12.92824634479132,-38.504999570326014,salvador,BA
40444,3,40444,-12.935049999594176,-38.50387307859141,salvador,BA
40445,4,40445,-12.94079433772401,-38.50070091206361,salvador,BA
40450,6,40450,-12.929292000000004,-38.49211575,salvador,BA
40451,2,40451,-12.940116905536929,-38.49686098450994,salvador,BA
40455,1,40455,-12.936358241785712,-38.50000142002342,salvador,BA
40460,2,40460,-12.962272405765654,-38.50470259654328,salvador,BA
40470,4,40470,-12.921723498466193,-38.484962640001065,salvador,BA
40480,2,40480,-12.920296197508405,-38.47950246303657,salvador,BA
40484,6,40484,-12.913227471550586,-38.475725825696834,salvador,BA
40490,1,40490,-12.899486277209752,-38.47956364882932,salvador,BA
40710,4,40710,-12.893834049799176,-38.4890151116576,salvador,BA
40713,2,40713,-12.95740779782861,-38.48358542718106,salvador,BA
40715,8,40715,-12.88663419642636,-38.47086785365416,salvador,BA
40717,3,40717,-12.89807010647986,-38.4850371638879,salvador,BA
40718,1,40718,-12.893354033343464,-38.476310088024086,salvador,BA
40720,8,40720,-12.867520683045733,-38.47377970858095,salvador,BA
40725,4,40725,-12.862400395781634,-38.47541198834324,salvador,BA
40730,8,40730,-12.850881282099074,-38.46607488878533,salvador,BA
40731,4,40731,-12.904871571110636,-38.42383689210404,salvador,BA
40735,2,40735,-12.87067731090273,-38.47168206798466,salvador,BA
40750,4,40750,-12.862323,-38.47837499999999,salvador,BA
40760,4,40760,-12.908246800924994,-38.35237065208191,salvador,BA
40800,12,40800,-12.864922003962764,-38.46997982076327,salvador,BA
40810,1,40810,-12.827956648699203,-38.47309903110588,salvador,BA
41100,23,41100,-12.9668746207144,-38.462215490099865,salvador,BA
41110,2,41110,-12.974664552687448,-38.46106092676014,salvador,BA
41120,3,41120,-12.970993735430158,-38.45677524884366,salvador,BA
41130,3,41130,-12.97475359838998,-38.4543338315252,salvador,BA
41150,9,41150,-12.961183583362743,-38.4704046479672,salvador,BA
41152,3,41152,-12.96185002189724,-38.46862252241677,salvador,BA
41180,9,41180,-12.956718377638367,-38.45490386219466,salvador,BA
41181,7,41181,-12.948973826771525,-38.44396744212603,salvador,BA
41185,3,41185,-12.95240126667486,-38.46470410380277,salvador,BA
41190,1,41190,-12.947793595448337,-38.467939412902346,salvador,BA
41192,4,41192,-12.956341271233317,-38.4532040743222,salvador,BA
41194,3,41194,-12.957880475192557,-38.44579493975338,salvador,BA
41195,9,41195,-12.944598834035713,-38.45884797032538,salvador,BA
41197,1,41197,-12.944966780860591,-38.46176431769074,salvador,BA
41200,3,41200,-12.94904576369769,-38.45839637121851,salvador,BA
41204,2,41204,-12.944695704685811,-38.46319257077729,salvador,BA
41205,4,41205,-12.939012000000002,-38.4465015,salvador,BA
41207,4,41207,-12.94111814627751,-38.45085340701846,salvador,BA
41210,1,41210,-12.948853992075843,-38.44756199973345,salvador,BA
41211,3,41211,-12.947101876814546,-38.44470858198531,salvador,BA
41213,13,41213,-12.929672913250002,-38.44511436823591,salvador,BA
41214,1,41214,-12.92968855584357,-38.44642562684555,salvador,BA
41215,5,41215,-12.933204341908628,-38.43798199742742,salvador,BA
41217,1,41217,-12.93396061072663,-38.43870462962258,salvador,BA
41218,4,41218,-12.93900503404254,-38.44291413617016,salvador,BA
41219,2,41219,-12.9277313192659,-38.45650650094927,salvador,BA
41220,1,41220,-12.935997,-38.45995875,salvador,BA
41225,3,41225,-12.930733805301784,-38.45860569666184,salvador,BA
41227,1,41227,-12.931700230605855,-38.46953528663901,salvador,BA
41230,6,41230,-12.921581159769474,-38.464732715141416,salvador,BA
41231,3,41231,-12.931709806568607,-38.46095617332256,salvador,BA
41233,1,41233,-12.911043003923,-38.45247280788594,salvador,BA
41235,1,41235,-12.940124472017285,-38.44482335406331,salvador,BA
41245,2,41245,-12.914409453891103,-38.43994021531397,salvador,BA
41247,1,41247,-12.91564635660932,-38.446341984969074,salvador,BA
41250,23,41250,-12.936081256574193,-38.43500426506672,salvador,BA
41253,6,41253,-12.927427828284763,-38.44039224833437,salvador,BA
41260,9,41260,-12.929117521784312,-38.4145250342778,salvador,BA
41270,2,41270,-13.00713415719866,-38.485741815769046,salvador,BA
41275,1,41275,-12.927381239146472,-38.46941839608358,salvador,BA
41280,4,41280,-12.91471740191968,-38.46728949703022,salvador,BA
41290,7,41290,-12.901796861905076,-38.46360893604487,salvador,BA
41295,1,41295,-12.896183868909452,-38.46134414960981,salvador,BA
41297,1,41297,-12.902963286402542,-38.46836096883504,salvador,BA
41300,3,41300,-12.856869329256275,-38.43936017983974,salvador,BA
41306,1,41306,-12.957562147091236,-38.48638155872629,salvador,BA
41308,3,41308,-12.93596607780133,-38.49576841564689,salvador,BA
41310,6,41310,-12.893840999999991,-38.43390375,salvador,BA
41311,1,41311,-12.88645071785032,-38.468773675219694,salvador,BA
41315,5,41315,-12.901041432075605,-38.44851996133236,salvador,BA
41320,5,41320,-12.900442499999992,-38.44023299999999,salvador,BA
41321,3,41321,-12.90443640966009,-38.39667194171619,salvador,BA
41322,1,41322,-12.904492479273948,-38.42584569649417,salvador,BA
41330,3,41330,-12.884209748736687,-38.4336125012357,salvador,BA
41334,2,41334,-12.897775446707156,-38.425069481142536,salvador,BA
41335,2,41335,-12.894407196931818,-38.41748107045469,salvador,BA
41337,1,41337,-12.900693384728598,-38.35737489770007,salvador,BA
41338,4,41338,-12.89710733650625,-38.41508404262296,salvador,BA
41339,6,41339,-12.89000245694849,-38.40072523449346,salvador,BA
41340,1,41340,-12.893110695503225,-38.41118218329711,salvador,BA
41341,2,41341,-12.88733550456729,-38.408293958835934,salvador,BA
41342,4,41342,-12.9018594223365,-38.404765463046026,salvador,BA
41343,4,41343,-12.90444847620057,-38.39407314300853,salvador,BA
41345,3,41345,-12.920842243341871,-38.37384323408606,salvador,BA
41350,2,41350,-12.920419271457344,-38.41573418163546,salvador,BA
41370,5,41370,-12.907941514046358,-38.41710004538715,salvador,BA
41385,6,41385,-12.913056240603789,-38.428588370203535,salvador,BA
41386,9,41386,-12.913821459180404,-38.43418350243133,salvador,BA
41387,2,41387,-12.971313,-38.51403626903063,salvador,BA
41390,3,41390,-12.911321475827211,-38.43768574507242,salvador,BA
41480,2,41480,-12.92147146220729,-38.3700553140468,salvador,BA
41490,12,41490,-12.899295938010422,-38.41756761729419,salvador,BA
41500,6,41500,-12.9154005,-38.35595025000001,salvador,BA
41502,7,41502,-12.898936693464096,-38.3597569814915,salvador,BA
41510,5,41510,-12.913388098534217,-38.3535914984708,salvador,BA
41515,6,41515,-12.932867538919195,-38.376991923790655,salvador,BA
41600,12,41600,-12.940907742910326,-38.33556312574039,salvador,BA
41603,4,41603,-12.926002034133557,-38.31778474187781,salvador,BA
41610,7,41610,-12.944705411651196,-38.3619680883488,salvador,BA
41611,1,41611,-12.939186287291088,-38.36015762999072,salvador,BA
41612,5,41612,-12.946099557591308,-38.37794265375959,salvador,BA
41613,5,41613,-12.95780165962436,-38.395063974245375,salvador,BA
41615,3,41615,-12.93948138273989,-38.37291197307979,salvador,BA
41620,10,41620,-12.936672000000002,-38.363399999999984,salvador,BA
41630,13,41630,-12.83613350882616,-38.47170587279346,salvador,BA
41635,8,41635,-12.918456851184184,-38.35272390509517,salvador,BA
41640,6,41640,-12.9350011688768,-38.37343053154256,salvador,BA
41650,14,41650,-12.94891394169844,-38.37875335542604,salvador,BA
41680,22,41680,-12.951849983601576,-38.40262950983905,salvador,BA
41701,13,41701,-12.94150972522938,-38.40461312683939,salvador,BA
41705,6,41705,-12.977729586177508,-38.43646795373564,salvador,BA
41706,5,41706,-12.995208,-38.44161675000001,salvador,BA
41710,4,41710,-12.97032675076461,-38.42419351748515,salvador,BA
41720,35,41720,-12.973746698857436,-38.43905887177561,salvador,BA
41730,6,41730,-12.937108759223412,-38.35606547385594,salvador,BA
41740,14,41740,-12.95671224530958,-38.40792767251398,salvador,BA
41741,5,41741,-12.970153992000766,-38.41364598491432,salvador,BA
41745,15,41745,-12.93145544768877,-38.40926859627693,salvador,BA
41750,20,41750,-12.99195623342369,-38.44280419178832,salvador,BA
41760,21,41760,-12.993606649460428,-38.44499495337294,salvador,BA
41770,13,41770,-12.979645413776984,-38.44513962533874,salvador,BA
41800,1,41800,-12.983063911657196,-38.46630596306982,salvador,BA
41810,44,41810,-12.99286035292836,-38.45139313957492,salvador,BA
41815,18,41815,-12.995364688037398,-38.46204192783773,salvador,BA
41820,29,41820,-12.98158709241737,-38.45526521634257,salvador,BA
41825,2,41825,-12.997320103132653,-38.46472077109895,salvador,BA
41830,64,41830,-13.00486273633788,-38.46539390896759,salvador,BA
41900,2,41900,-13.01166646433722,-38.47385550207748,salvador,BA
41905,11,41905,-13.007651232819402,-38.472539564239405,salvador,BA
41906,2,41906,-13.0114418426315,-38.48000096629509,salvador,BA
41920,5,41920,-13.005107999999996,-38.4811245,salvador,BA
41925,5,41925,-13.001595722551336,-38.47603896705573,salvador,BA
41927,7,41927,-13.006495173814171,-38.47677491254768,salvador,BA
41940,7,41940,-13.01436801389564,-38.48652807924521,salvador,BA
41950,7,41950,-13.008081859327898,-38.494619993061455,salvador,BA
42600,8,42600,-12.738051063597291,-38.60252746856557,madre de deus,BA
42700,28,42700,-12.879225388531204,-38.29339205549424,lauro de freitas,BA
42701,9,42701,-12.889416101304178,-38.30572730322004,lauro de freitas,BA
42702,5,42702,-12.893506795316291,-38.319974467390125,lauro de freitas,BA
42703,3,42703,-12.897535006445706,-38.32342520680013,lauro de freitas,BA
42706,2,42706,-12.89899985047688,-38.30105161145312,lauro de freitas,BA
42707,1,42707,-12.892700504299164,-38.30285442838597,lauro de freitas,BA
42708,4,42708,-12.880969740864392,-38.29507287413993,lauro de freitas,BA
42709,4,42709,-12.874664723757968,-38.29029066875213,lauro de freitas,BA
42710,5,42710,-12.871531096847065,-38.289259570728646,lauro de freitas,BA
42711,2,42711,-12.867804672619783,-38.31983025892861,lauro de freitas,BA
42717,1,42717,-12.878407069103842,-38.33721719193253,lauro de freitas,BA
42721,2,42721,-12.887771336083242,-38.34189179860263,lauro de freitas,BA
42722,2,42722,-12.885676557528845,-38.33909598537307,lauro de freitas,BA
42738,9,42738,-12.895112589380958,-38.33895999999978,lauro de freitas,BA
42739,4,42739,-12.890113973874652,-38.35113726109743,lauro de freitas,BA
42800,12,42800,-12.703900871300451,-38.326472028106345,camacari,BA
42801,5,42801,-12.704941893152483,-38.31228328064262,camacari,BA
42802,5,42802,-12.714722715644433,-38.3142454522893,camacari,BA
42803,2,42803,-12.72438607587532,-38.31871527836896,camacari,BA
42804,9,42804,-12.723178662794815,-38.33144803755876,camacari,BA
42805,3,42805,-12.687796434987362,-38.325381032966334,camacari,BA
42806,7,42806,-12.701576719261697,-38.33374926930127,camacari,BA
42807,10,42807,-12.694477161236794,-38.330413577760005,camacari,BA
42808,2,42808,-12.685733947638388,-38.3321562272092,camacari,BA
42809,4,42809,-12.692189340256554,-38.32023662858891,camacari,BA
42810,3,42810,-12.6507615583039,-38.30348556023128,camacari,BA
42820,2,42820,-12.623162729337542,-38.0884037763407,monte gordo,BA
42835,2,42835,-12.7621161537852,-38.18152285695949,arembepe,BA
42840,3,42840,-12.824629999999956,-38.255469999999946,abrantes,BA
42841,2,42841,-12.851315999999995,-38.28258,catu de abrantes,BA
42850,27,42850,-12.612785254478522,-38.30880282506203,dias d'avila,BA
43700,26,43700,-12.784545646663265,-38.39048596300195,simoes filho,BA
43805,5,43805,-12.669430065675703,-38.546680639215566,candeias,BA
43810,1,43810,-12.657465563220692,-38.54873596962139,candeias,BA
43815,1,43815,-12.669106414261345,-38.537950572415134,candeias,BA
43820,4,43820,-12.675396182499384,-38.54035780812343,candeias,BA
43825,2,43825,-12.678220797631704,-38.53777526971047,candeias,BA
43850,5,43850,-12.512239792747836,-38.49419817617147,sao sebastiao do passe,BA
43900,3,43900,-12.61844726595868,-38.677119221710925,sao francisco do conde,BA
44001,16,44001,-12.255025442574611,-38.96569201176267,feira de santana,BA
44002,6,44002,-12.248541681316151,-38.97197508256521,feira de santana,BA
44003,5,44003,-12.26502849653755,-38.956033089647406,feira de santana,BA
44004,5,44004,-12.263385478215689,-38.966871158895486,feira de santana,BA
44005,2,44005,-12.270755462342908,-38.97167381258126,feira de santana,BA
44006,4,44006,-12.28252945268046,-38.973712500000005,feira de santana,BA
44007,10,44007,-12.263934080776172,-38.98329396093864,feira de santana,BA
44008,3,44008,-12.253906184286487,-38.982586458364615,feira de santana,BA
44009,2,44009,-12.252350999999944,-38.98326499999996,feira de santana,BA
44020,1,44020,-12.240076500000004,-38.96734725,feira de santana,BA
44021,1,44021,-12.241961717179295,-38.96893132070517,feira de santana,BA
44023,1,44023,-12.251390301690824,-38.97488576894224,feira de santana,BA
44024,15,44024,-12.244947317790988,-38.98031811740434,feira de santana,BA
44030,1,44030,-12.220335209273449,-38.99636584554789,feira de santana,BA
44031,2,44031,-12.229411193388666,-38.97987350810943,feira de santana,BA
44032,7,44032,-12.229823999999947,-38.97430549999996,feira de santana,BA
44033,5,44033,-12.219344161809689,-38.97268164876794,feira de santana,BA
44035,1,44035,-12.19426189435672,-38.98818405101609,feira de santana,BA
44044,2,44044,-12.213049857318904,-38.99044948886618,feira de santana,BA
44050,6,44050,-12.23425674271452,-38.953730116019344,feira de santana,BA
44051,5,44051,-12.24864788980902,-38.95355596794391,feira de santana,BA
44052,6,44052,-12.24615569663574,-38.94566629447746,feira de santana,BA
44053,12,44053,-12.248846000198776,-38.97653313648826,feira de santana,BA
44054,7,44054,-12.221791826533549,-38.96251667277394,feira de santana,BA
44055,2,44055,-12.209053540146064,-38.962473554744754,feira de santana,BA
44056,5,44056,-12.225319704968523,-38.94806634596223,feira de santana,BA
44057,1,44057,-12.215230696965168,-38.938772747019954,feira de santana,BA
44059,3,44059,-12.20427899999999,-38.95149374999998,feira de santana,BA
44061,1,44061,-12.220504136065228,-38.96520031959313,feira de santana,BA
44065,9,44065,-12.23756465915622,-38.93682574502732,feira de santana,BA
44066,1,44066,-12.227479784898174,-38.93904069164408,feira de santana,BA
44067,2,44067,-12.236089997778295,-38.921212561746266,feira de santana,BA
44072,1,44072,-12.241659524820069,-38.90511412016907,feira de santana,BA
44075,7,44075,-12.252960554320213,-38.95298549915851,feira de santana,BA
44076,4,44076,-12.25971712034156,-38.95150193054821,feira de santana,BA
44077,8,44077,-12.258025438253734,-38.9416232828207,feira de santana,BA
44078,2,44078,-12.268937999999944,-38.930083999999965,feira de santana,BA
44082,3,44082,-12.263456068378396,-38.9293114047869,feira de santana,BA
44085,10,44085,-12.25560541271852,-38.92030328864908,feira de santana,BA
44088,9,44088,-12.275655592466896,-38.95602104421829,feira de santana,BA
44089,1,44089,-12.27586722208878,-38.94662510401029,feira de santana,BA
44090,6,44090,-12.279680884817369,-38.95237951387847,feira de santana,BA
44091,4,44091,-12.287488263402311,-38.95425630806746,feira de santana,BA
44092,1,44092,-12.30284374922198,-38.95433153137717,feira de santana,BA
44094,1,44094,-12.277955999999946,-38.93351299999995,feira de santana,BA
44095,2,44095,-12.29841979842817,-38.93830938526735,feira de santana,BA
44096,1,44096,-12.295318599774966,-38.91742344033121,feira de santana,BA
44180,2,44180,-12.437923873440552,-39.12078904584024,antonio cardoso,BA
44190,5,44190,-12.428365907267558,-39.26035481963968,santo estevao,BA
44200,13,44200,-12.548774551976832,-38.71258824955349,santo amaro,BA
44220,1,44220,-12.779416703064127,-38.77728408911774,saubara,BA
44230,4,44230,-12.39704702659333,-38.756623795015,amelia rodrigues,BA
44245,3,44245,-12.327737593729006,-38.76739085797151,conceicao do jacuipe,BA
44250,1,44250,-12.122178847279342,-38.79088328491321,coracao de maria,BA
44255,2,44255,-12.045470004102038,-38.766858100554245,irara,BA
44280,1,44280,-12.304876450822585,-38.63967132748961,teodoro sampaio,BA
44300,5,44300,-12.605515120569944,-38.96137168839266,cachoeira,BA
44320,3,44320,-12.50472665347062,-39.000224905678,conceicao da feira,BA
44340,1,44340,-12.627486590276227,-38.996325559626605,muritiba,BA
44345,1,44345,-12.540125884554271,-39.18492832018519,cabaceiras do paraguacu,BA
44350,1,44350,-12.601248223442916,-39.04132452197248,governador mangabeira,BA
44360,1,44360,-12.604029419623794,-38.97362096434279,sao felix,BA
44380,19,44380,-12.655868277332464,-39.10044839031422,cruz das almas,BA
44400,4,44400,-13.024739772234735,-39.03807364945823,nazare,BA
44420,2,44420,-12.774054668696486,-38.92041410355151,maragogipe,BA
44450,1,44450,-12.876405572530642,-38.75686542397063,salinas da margarida,BA
44460,1,44460,-12.897535344930448,-38.67483414792295,itaparica,BA
44470,9,44470,-12.957307643153902,-38.60683185817536,vera cruz,BA
44500,2,44500,-12.764402339879744,-39.43035770661008,castro alves,BA
44530,2,44530,-12.726055994703565,-39.179722511173885,sapeacu,BA
44540,1,44540,-12.773596060215278,-39.16955538767978,conceicao do almeida,BA
44550,2,44550,-12.84610014352753,-39.0904320424556,sao felipe,BA
44560,1,44560,-12.905383181814498,-39.19338734037376,dom macedo costa,BA
44565,1,44565,-12.971642873575156,-39.394895622278206,varzedo,BA
44570,3,44570,-12.976625709087005,-39.26125341212673,santo antonio de jesus,BA
44571,12,44571,-12.967481745660082,-39.26316308671777,santo antonio de jesus,BA
44572,9,44572,-12.974670503474105,-39.273167347680925,santo antonio de jesus,BA
44573,2,44573,-12.964866927575956,-39.24529669554492,santo antonio de jesus,BA
44574,5,44574,-12.976895206207752,-39.25308429656357,santo antonio de jesus,BA
44580,1,44580,-13.047493500000002,-39.454452,sao miguel das matas,BA
44590,2,44590,-12.772011128048652,-39.51860126671661,santa terezinha,BA
44600,9,44600,-12.157899638207386,-39.7404365008309,ipira,BA
44610,2,44610,-11.81066626949288,-39.90695627262601,pintadas,BA
44620,1,44620,-11.96001379433932,-40.1657216571835,baixa grande,BA
44630,2,44630,-11.709298408746143,-40.14758166586196,mairi,BA
44640,5,44640,-11.810624672685105,-39.37858831066986,riachao do jacuipe,BA
44642,1,44642,-11.60921626746858,-39.62708785643596,nova fatima,BA
44645,1,44645,-11.669901901501904,-39.8375388502574,capela do alto alegre,BA
44670,1,44670,-12.146069999999952,-39.24499499999996,anguera,BA
44680,1,44680,-12.298943999999944,-39.31510849999995,ipecaeta,BA
44690,1,44690,-11.25634887131419,-40.94396586102621,varzea nova,BA
44695,5,44695,-11.384726377257865,-40.01348169601197,capim grosso,BA
44700,24,44700,-11.1853901569017,-40.52296210476496,jacobina,BA
44710,3,44710,-11.415194493180463,-40.30206210154719,serrolandia,BA
44713,4,44713,-11.409215807412826,-40.11681996706936,quixabeira,BA
44715,1,44715,-11.525908162761173,-40.31018083875187,varzea do poco,BA
44720,5,44720,-11.433782960882912,-40.59994790874497,miguel calmon,BA
44730,1,44730,-11.088054238229647,-40.43411971600381,caem,BA
44740,2,44740,-10.938528134110545,-40.41699008651786,saude,BA
44750,3,44750,-11.107471772485226,-40.07027331427583,caldeirao grande,BA
44755,1,44755,-10.863717503774517,-40.13481816308847,ponto novo,BA
44770,3,44770,-10.742703695274544,-40.361641601752446,pindobacu,BA
44775,1,44775,-10.74248367715116,-40.13498827655869,filadelfia,BA
44780,1,44780,-10.567980916052049,-40.27579671319823,antonio goncalves,BA
44790,11,44790,-10.506779999999935,-40.31730999999997,campo formoso,BA
44798,1,44798,-10.728516989287918,-41.324376668214015,umburanas,BA
44800,1,44800,-11.863209252369307,-40.4704600448468,mundo novo,BA
44830,6,44830,-11.733088856911984,-40.55720816085895,piritiba,BA
44840,2,44840,-11.84964670773523,-40.792174146132375,tapiramuta,BA
44850,7,44850,-11.546422707336166,-41.16540997017349,morro do chapeu,BA
44890,1,44890,-11.689538393362112,-41.77150624401155,canarana,BA
44892,1,44892,-11.860459652819213,-41.75396975925798,salobro,BA
44895,2,44895,-11.762946537705693,-41.90726687365007,barro alto,BA
44900,14,44900,-11.301810573305682,-41.850664043408166,irece,BA
44910,1,44910,-11.455907771291734,-41.43758544002722,america dourada,BA
44920,1,44920,-11.351456296763748,-41.66142424263841,joao dourado,BA
44930,3,44930,-11.295027211364394,-41.98903689950129,presidente dutra,BA
44940,1,44940,-11.133308013660791,-42.099116322986056,central,BA
44950,4,44950,-11.332781571928514,-42.12793164001105,uibai,BA
44960,1,44960,-11.552925033145996,-41.90222112781989,ibitita,BA
44970,1,44970,-11.637889131651022,-42.009612415562856,ibipeba,BA
44990,3,44990,-11.805968085379076,-42.05890824106461,barra do mendes,BA
45000,8,45000,-14.850040620318518,-40.841375171100495,vitoria da conquista,BA
45002,1,45002,-14.845057975934148,-40.8421127340576,vitoria da conquista,BA
45003,3,45003,-14.842024271163934,-40.83530675062037,vitoria da conquista,BA
45005,5,45005,-14.852630860050857,-40.832755226519616,vitoria da conquista,BA
45012,3,45012,-14.85233724753589,-40.80917893318782,vitoria da conquista,BA
45020,6,45020,-14.862176465722202,-40.83593563988115,vitoria da conquista,BA
45023,3,45023,-14.866822005828382,-40.84460155591787,vitoria da conquista,BA
45026,6,45026,-14.8893525,-40.84248825000001,vitoria da conquista,BA
45027,5,45027,-14.888989891999929,-40.82496999999995,vitoria da conquista,BA
45028,20,45028,-14.859266906639837,-40.817382610599694,vitoria da conquista,BA
45029,1,45029,-14.875675438038172,-40.81060677124288,vitoria da conquista,BA
45037,3,45037,-14.904836528997675,-40.83759016763807,vitoria da conquista,BA
45051,7,45051,-14.855251652894076,-40.85233870763861,vitoria da conquista,BA
45052,4,45052,-14.85362699999996,-40.86804350199998,vitoria da conquista,BA
45055,3,45055,-14.846698538003023,-40.8478507013786,vitoria da conquista,BA
45065,8,45065,-14.874607574110652,-40.86328028591053,vitoria da conquista,BA
45075,4,45075,-14.83362613643365,-40.858744842705946,vitoria da conquista,BA
45077,2,45077,-14.841803361171133,-40.87162777910349,vitoria da conquista,BA
45078,4,45078,-14.831473500000005,-40.88558250000001,vitoria da conquista,BA
45120,3,45120,-14.859441898306486,-40.5734482146653,barra do choca,BA
45140,3,45140,-15.244950346861597,-40.62066759839507,itambe,BA
45157,3,45157,-15.505393965709128,-41.23864317402555,candido sales,BA
45160,3,45160,-15.038867068690836,-41.26035878896956,belo campo,BA
